
 Lista de Imóveis da Caixa;;Data de geração:;11/09/2026;;;;;;;
 N° do imóvel;UF;Cidade;Bairro;Endereço;Preço;Valor de avaliação;Desconto;Financiamento;Descrição;Modalidade de venda;Link de acesso

 8787705611705 ;PR ;PONTA GROSSA ;CARA-CARA ;AVENIDA SIQUEIRA CAMPOS, N. 2013, Apto 204, TORRE 33 ;190.000,00;190.000,00;0.00;Não;Apartamento, 49.40 de área total, 48.60 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787705611705
 8444433962411 ;PR ;PONTA GROSSA ;CARA-CARA ;RUA ENGENHEIRO UILIAN MOACIR SCHENA, N. 71, CS 01  LT 241  QD 12 ;185.845,66;183.194,48;0.00;Não;Casa, 0.00 de área total, 35.16 de área privativa, 40.75 de área do terreno.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444433962411
 8444429887532 ;PR ;PONTA GROSSA ;UVARANAS ;RUA DOUTOR CID CORDEIRO PRESTES, N. 611, LT 01 QD A ;212.203,73;206.000,00;0.00;Não;Casa, 54.93 de área total, 54.93 de área privativa, 122.29 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444429887532
 8787719284884 ;PR ;PONTA GROSSA ;COLONIA DONA LUIZA ;RUA RUA HENRIQUE DE MARIO, N. 175, CS 09 ;203.274,30;186.000,00;0.00;Não;Casa, 42.34 de área total, 42.34 de área privativa, 150.50 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787719284884
 8787719143512 ;PR ;PONTA GROSSA ;COLONIA DONA LUIZA ;RUA RUA HENRIQUE DE MARIO, N. 176, CS 29 ;231.137,11;186.000,00;0.00;Não;Casa, 42.34 de área total, 42.34 de área privativa, 150.50 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787719143512
 8444402076070 ;PR ;PONTAL DO PARANA ;CENTRO ; RUA SANTA TEREZINHA DO MENINO JESUS, N. 738, CASA 04 LOTE 843 QD. 46 ;240.000,00;240.000,00;0.00;Não;Casa, 0.00 de área total, 48.24 de área privativa, 92.26 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444402076070
 8787703769387 ;PR ;PRADO FERREIRA ;LOT RES MITACUNHA ; RUA MANOEL GONÇALVES CARRASCO, N. 61, LT 06 QD 16 ;116.000,00;116.000,00;0.00;Não;Casa, 43.26 de área total, 43.26 de área privativa, 210.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787703769387
 10007449 ;PR ;PRIMEIRO DE MAIO ;MARINA 2000 ;EST EST MUN AGUA SÃO XAVIER, N. S/N, Apto 02, BL 01 ;844.000,00;844.000,00;0.00;Não;Apartamento, 0.00 de área total, 184.48 de área privativa, 0.00 de área do terreno,  1 qto(s), a.serv, WC, 1 sala(s), cozinha.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=10007449
 8555530735744 ;PR ;SABAUDIA ;RESIDENCIAL CANAA ;QUADRA 20, N. SN, LT 17 ;81.379,36;139.000,00;41.46;Não;Casa, 49.22 de área total, 49.22 de área privativa, 220.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8555530735744
 8787702533185 ;PR ;SAO JOSE DOS PINHAIS ;COLONIA RIO GRANDE ;RUA HUGO ZEN, N. 78, Apto 104, BL 08 ;105.430,40;201.100,00;47.58;Não;Apartamento, 0.00 de área total, 38.68 de área privativa, 0.00 de área do terreno, 1 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787702533185
 8555524266746 ;PR ;SAO JOSE DOS PINHAIS ;AFONSO PENA ;RUA AGENOR LINO DE OLIVEIRA, N. 290, Apto 302, BL 22 ;150.300,00;250.500,00;40.00;Não;Apartamento, 0.00 de área total, 55.33 de área privativa, 0.00 de área do terreno,  3 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8555524266746
 8444433506890 ;PR ;SAO JOSE DOS PINHAIS ;Santo Antônio ;TRAVESSA LEONE DECIMO DALNEGRO, N. 440, Apto 41, 3° ANDAR, PAVIMENTO 04, BLOCO B-2 ;129.948,90;215.000,00;39.56;Não;Apartamento, 569.37 de área total, 47.37 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444433506890
 8444433411806 ;PR ;SAO JOSE DOS PINHAIS ;ARISTOCRATA ;RUA SILVANO MORESCHI, N. 9, Apto 302B, BL B PAV 03 VG 86 ;191.651,31;313.000,00;38.77;Não;Apartamento, 58.84 de área total, 47.76 de área privativa, 0.00 de área do terreno,  3 qto(s), a.serv, WC, 1 sala(s), cozinha.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444433411806
 8444429433612 ;PR ;SAO JOSE DOS PINHAIS ;AFONSO PENA ;RUA FRANCISCO TOCZEK, N. 300, Apto 302, BL 50 ;148.801,69;243.019,10;38.77;Não;Apartamento, 50.76 de área total, 42.64 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444429433612
 8555535137942 ;PR ;SAO JOSE DOS PINHAIS ;QUEIMADA ;RUA ANTONIO KUSS, N. 260, Apto 304, BL N ;230.000,00;230.000,00;0.00;Não;Apartamento, 51.72 de área total, 46.97 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8555535137942
 8787704936449 ;PR ;SAO JOSE DOS PINHAIS ;COLONIA RIO GRANDE ;RUA HUGO ZEN, N. 78, Apto 102, BL 16 ;245.000,00;245.000,00;0.00;Não;Apartamento, 0.00 de área total, 38.68 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787704936449
 8444415531323 ;PR ;SAO JOSE DOS PINHAIS ;AFONSO PENA ;RUA ANTONIO SKAKUY, N. 66, Apto 12, LT04, QD H, JD IRACEMA 1 ;187.000,00;187.000,00;0.00;Não;Apartamento, 47.68 de área total, 42.00 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444415531323
 8787707770894 ;PR ;SAO JOSE DOS PINHAIS ;AFONSO PENA ;RUA ICARAI, N. 309, Apto 403, BL 02 VG 112 ;216.000,00;216.000,00;0.00;Não;Apartamento, 45.82 de área total, 38.40 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787707770894
 8787714156152 ;PR ;SAO JOSE DOS PINHAIS ;OURO FINO ;ALAMEDA BOM PASTOR, N. 665, Apto 301, TORRE 09 PAV 3 VG 24 ;237.000,00;237.000,00;0.00;Não;Apartamento, 0.00 de área total, 47.97 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787714156152
 1444412267023 ;PR ;SAO JOSE DOS PINHAIS ;GUATUPE ;RUA SALOMAO MIGUEL NASSER, N. 731, Apto 13, TP K PAV 2 VG 147  TÉRREO ;240.000,00;240.000,00;0.00;Não;Apartamento, 66.69 de área total, 61.02 de área privativa, 0.00 de área do terreno,  3 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1444412267023
 8444430184205 ;PR ;SAO JOSE DOS PINHAIS ;INA ;RUA PADRE ANTONIO DARIUS, N. 100, Apto 309, BL 9 PAV 3 VG 334 ;219.826,75;219.826,75;0.00;Não;Apartamento, 55.63 de área total, 48.56 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444430184205
 8555511600880 ;PR ;SAO JOSE DOS PINHAIS ;DEL REY ;RUA ARIVAL ANSELMO MATZENBACHER, N. 1052, CS 02, LT 19, QD 20, NRDR 2 ETAPA ;335.000,00;335.000,00;0.00;Não;Casa, 0.00 de área total, 53.63 de área privativa, 280.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8555511600880
 8555536541984 ;PR ;SAO JOSE DOS PINHAIS ;SANTO ANTONIO ;RUA ADOLFO SAVISKI, N. 601, Apto 104, BL 09 ;250.000,00;250.000,00;0.00;Não;Apartamento, 0.00 de área total, 42.01 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8555536541984
 8787704704742 ;PR ;SAO JOSE DOS PINHAIS ;SANTO ANTONIO ;RUA FRANCISCO DALNEGRO, N. 3057, Apto 204, BL 74 PAV 2 ;197.000,00;197.000,00;0.00;Não;Apartamento, 0.00 de área total, 38.40 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787704704742
 1444413499718 ;PR ;SAO JOSE DOS PINHAIS ;ITALIA ;RUA VIRGINIO PALU, N. 43, Apto 31,  BLOCO 7 ;171.100,00;171.100,00;0.00;Não;Apartamento, 0.00 de área total, 43.57 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1444413499718
 1444417434513 ;PR ;SAO JOSE DOS PINHAIS ;ITALIA ;RUA RAFAEL PUCHETTI, N. 1125, CS 12 ;1.295.203,75;1.253.500,00;0.00;Não;Casa, 341.43 de área total, 334.81 de área privativa, 199.50 de área do terreno,  4 qto(s), a.serv, WC, WC Emp, 2 sala(s), 1 lavabo(s), DCE, cozinha, Terraco, 4 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1444417434513
 8444408797151 ;PR ;SARANDI ;JARDIM OURO VERDE IV ;RUA 6, N. 409, QD 10 ;129.404,46;224.000,00;42.24;Não;Casa, 0.00 de área total, 69.10 de área privativa, 126.50 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444408797151
 8787707965342 ;PR ;SARANDI ;JARDIM FRANCA ;RUA PARIS, N. 936, Apto 301, BLOCO UNICO PAV 2 ;130.000,00;130.000,00;0.00;Não;Apartamento, 47.70 de área total, 47.70 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787707965342
 8444438304820 ;PR ;SARANDI ;JARDIM DOS IPES ;RUA ONOFRE RODOLFO, N. 846, D  474 A 9LOTE 04 05 06 07 08 09 ;249.207,19;230.000,00;0.00;Não;Casa, 69.66 de área total, 69.66 de área privativa, 128.50 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444438304820
 1072500300502 ;PR ;TIBAGI ;CENTRO ;RUA TENENTE-CORONEL FLORENTINO, N. 1065,  LOTE 308 ;254.925,72;400.000,00;36.27;Não;Casa, 171.94 de área total, 171.94 de área privativa, 302.50 de área do terreno,  3 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1072500300502
 1444423942720 ;PR ;TIBAGI ;Centro ; RUA DO CONDOMÍNIO, N. SN, QD 128  LT 303 ;275.000,00;275.000,00;0.00;Não;Terreno, 0.00 de área total, 0.00 de área privativa, 938.56 de área do terreno.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1444423942720
 8444406986470 ;PR ;UMUARAMA ;JARDIM IRENE ;RUA AMADEU BARILLI FILHO ANTIGA RUA PROJETADA A, N. 4902, LT 09B  QD 05 ;313.029,48;313.029,48;0.00;Não;Casa, 87.00 de área total, 60.75 de área privativa, 126.42 de área do terreno,  3 qto(s), a.serv, WC, 1 sala(s), cozinha.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444406986470
 1444424716286 ;PR ;UNIAO DA VITORIA ;CRISTO REI ;RUA INACIO MARTINS, N. 128, LT 30 QD 05 ;390.000,00;390.000,00;0.00;Não;Casa, 129.11 de área total, 91.00 de área privativa, 264.00 de área do terreno,  4 qto(s), a.serv, WC, 1 sala(s), cozinha.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1444424716286
 8444412746191 ;RJ ;ARARUAMA ;CENTRO (IGUABINHA) ;RUA EDU LOBO, N. 17, CS 103, LT 19 QD B-1 ;135.993,04;225.000,00;39.56;Não;Casa, 63.14 de área total, 63.14 de área privativa, 128.81 de área do terreno,  3 qto(s), a.serv, WC, 1 sala(s), cozinha.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444412746191
 8444405477113 ;RJ ;ARARUAMA ;MONTEIRO (SAO VICENTE) ;ESTRADA SAO DE VICENTE, N. SN, CS 28 ;128.135,66;212.000,00;39.56;Não;Casa, 58.46 de área total, 58.46 de área privativa, 190.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444405477113
 1444408576351 ;RJ ;ARARUAMA ;FAZENDINHA ;RUA CAUE, N. 140, LT 24 QD 02 ;146.614,82;232.935,16;37.06;Não;Casa, 145.96 de área total, 69.96 de área privativa, 450.00 de área do terreno,  2 qto(s), a.serv, WC, WC Emp, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1444408576351
 1444418527485 ;RJ ;ARARUAMA ;BOA PERNA ;RUA BANGU, N. 75, Apto 101, LT 07 QD 01 ;308.748,00;308.748,00;0.00;Não;Apartamento, 0.00 de área total, 73.43 de área privativa, 0.00 de área do terreno, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1444418527485
 1444416447220 ;RJ ;ARARUAMA ;CENTRO ;AVENIDA BRASIL, N. 600, LT 64 QD 7 ;1.763.427,13;1.614.000,00;0.00;Não;Casa, 630.32 de área total, 630.32 de área privativa, 543.75 de área do terreno.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1444416447220
 1444418462871 ;RJ ;ARARUAMA ;AREAL ;RUA SANTA BARBARA, N. 192, CS 24 ;374.812,39;328.000,00;0.00;Não;Casa, 94.39 de área total, 94.39 de área privativa, 515.25 de área do terreno,  3 qto(s), a.serv, WC, 1 sala(s), cozinha, 3 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1444418462871
 1444423783117 ;RJ ;ARARUAMA ;AREAL ;RUA FERREIRA DA COSTA, N. 350, QD3 LT3 LOT ST MONICA ;869.255,68;750.000,00;0.00;Não;Casa, 0.00 de área total, 286.75 de área privativa, 465.00 de área do terreno.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1444423783117
 8444432546040 ;RJ ;ARARUAMA ;VILA CAPRI ;RUA PANDIA CALOGERAS, N. 885, CS 102 ;320.212,84;274.098,33;0.00;Não;Casa, 0.00 de área total, 69.30 de área privativa, 496.00 de área do terreno, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444432546040
 8444417402440 ;RJ ;BARRA DO PIRAI ;RECANTO FELIZ (CALIFORNIA DA BARRA) ; RUA TRINTA E CINCO, N. 50, ;129.031,78;205.000,00;37.06;Não;Casa, 51.87 de área total, 51.87 de área privativa, 150.00 de área do terreno,  2 qto(s), varanda, a.serv, WC, 1 sala(s), cozinha.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444417402440
 8444429501510 ;RJ ;BARRA MANSA ;BOCAININHA ;ESTRADA GOVERNADOR CHAGAS FREITAS, N. 470, Apto 105, BL 120 ANTIGA ESTRADA P RIALTO ;191.000,00;191.000,00;0.00;Não;Apartamento, 62.00 de área total, 62.00 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444429501510
 8444422581039 ;RJ ;BELFORD ROXO ;SAO VICENTE ;RUA TENENTE RAIMUNDO FEITOSA DA SILVA, N. 128, CASA 39 ;103.430,26;185.000,00;44.10;Não;Casa, 52.80 de área total, 41.70 de área privativa, 113.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444422581039
 8787709296553 ;RJ ;BELFORD ROXO ;SAO VICENTE ;RUA GERALDO PEDRO DE SOUZA, N. 80, Apto 401, BL 06 ;84.306,67;144.000,00;41.46;Não;Apartamento, 51.29 de área total, 41.27 de área privativa, 0.00 de área do terreno.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787709296553
 8787703321009 ;RJ ;BELFORD ROXO ;CENTRO ;AVENIDA PREFEITO JORGE JULIO COSTA DOS SANTOS, N. 900, Apto 1008, BLOCO 02 ;87.819,45;150.000,00;41.46;Não;Apartamento, 89.29 de área total, 45.73 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787703321009
 8787712414669 ;RJ ;BELFORD ROXO ;CENTRO ;AVENIDA PREFEITO JORGE JULIO COSTA DOS S, N. 900, Apto 401, BL 01 AREA C ;87.819,45;150.000,00;41.46;Não;Apartamento, 76.01 de área total, 45.64 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787712414669
 8787702007211 ;RJ ;BELFORD ROXO ;BOM PASTOR ;ESTRADA BELFORD ROXO, N. 977, Apto 4C41, QD 2, BL 4, AEREA 2 ;83.135,75;142.000,00;41.46;Não;Apartamento, 45.00 de área total, 45.00 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787702007211
 8787707403182 ;RJ ;BELFORD ROXO ;SANTA AMELIA ;RUA BELO HORIZONTE, N. 855, Apto 502, BLOCO 18 ;87.819,45;150.000,00;41.46;Não;Apartamento, 78.27 de área total, 43.29 de área privativa, 0.00 de área do terreno.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787707403182
 8787702265750 ;RJ ;BELFORD ROXO ;BOM PASTOR ;ESTRADA BELFORD ROXO, N. 977, Apto 1A22, BL 01 ;97.185,51;164.000,00;40.75;Não;Apartamento, 87.18 de área total, 45.00 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787702265750
 8787714037188 ;RJ ;BELFORD ROXO ;DAS GRACAS ;RUA BELO HORIZONTE, N. 581, Apto 404, TORRE T1 ;104.889,24;177.000,00;40.75;Não;Apartamento, 54.93 de área total, 54.93 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787714037188
 8444430466766 ;RJ ;BELFORD ROXO ;RECANTUS ;RUA DOS ADVOGADOS, N. 20, CASA 06 ;92.444,76;156.000,00;40.75;Não;Casa, 60.00 de área total, 60.00 de área privativa, 360.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444430466766
 8787716760995 ;RJ ;BELFORD ROXO ;SANTA AMELIA ;RUA BELO HORIZONTE, N. 581, Apto 113, LT 02 ;111.278,65;184.110,14;39.56;Não;Apartamento, 56.23 de área total, 48.11 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787716760995
 8787703210681 ;RJ ;BELFORD ROXO ;CENTRO ;AVENIDA PREFEITO JORGE JULIO COSTA DOS S, N. 900, Apto 405, BL 02 ;122.695,94;203.000,00;39.56;Não;Apartamento, 45.64 de área total, 45.64 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787703210681
 8444426601581 ;RJ ;BELFORD ROXO ;SAO VICENTE ;RUA ARNALDO DA CONCEICAO FERNANDO, N. 130, CASA 22, QD 130, LT 20 ;145.544,78;237.700,00;38.77;Não;Casa, 72.80 de área total, 72.80 de área privativa, 88.91 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444426601581
 8555534934776 ;RJ ;BELFORD ROXO ;CENTRO ;RUA CAROLINA FERREIRA, N. 192, Apto 1007, BL 3 ;149.000,00;149.000,00;0.00;Não;Apartamento, 45.57 de área total, 45.57 de área privativa, 0.00 de área do terreno.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8555534934776
 8555537687834 ;RJ ;BELFORD ROXO ;BOM PASTOR ;ESTRADA BELFORD ROXO, N. 907, Apto 4C-34, BL 04 ;164.249,04;164.249,04;0.00;Não;Apartamento, 45.00 de área total, 45.00 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8555537687834
 8787706106834 ;RJ ;BELFORD ROXO ;SANTA AMELIA ;RUA BELO HORIZONTE, N. 855, Apto 104, BL 12 LT 02 ;162.000,00;162.000,00;0.00;Não;Apartamento, 0.00 de área total, 43.29 de área privativa, 0.00 de área do terreno.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787706106834
 8787710476861 ;RJ ;BELFORD ROXO ;SANTA AMELIA ;RUA BELO HORIZONTE, N. 855, Apto 401, BL 01 LT 02 ;167.000,00;167.000,00;0.00;Não;Apartamento, 78.27 de área total, 43.29 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787710476861
